Product Title,Brand,Type,Variant Name,Color HEX,Color RGB,Season 1 Name,Season 1 Percent,S1 Closest Color,Season 2 Name,Season 2 Percent,S2 Closest Color,Tone,Cluster,Image URL,Product URL
Super Stay® Up To 24Hr,maybelline,foundation & cussion,375,#784334,"(120, 67, 52)",autumn warm,59.7942903355783,"[133.0, 67.0, 35.0]",autumn deep,40.20570966442168,"[89.0, 61.0, 56.0]",dark_deep,Cluster 10,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/super-stay-powder-foundation/maybelline-superstay-powder-foundation-us-118-041554080957-c-allure.jpg?rev=39d2fe33f672429fbdd8d3ed793caaaf&cx=0&cy=0&cw=760&ch=1138&hash=21BB190540C3278EC7E166205AF05C123,https://www.maybelline.com/face-makeup/powder/super-stay-powder-foundation?variant=118
Instant Age Rewind Perfector®,maybelline,foundation & cussion,Fair Light,#efd8c5,"(239, 216, 197)",autumn soft,52.95959329684005,"[222.0, 193.0, 182.0]",spring clear,47.04040670315995,"[255.0, 191.0, 218.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/master/dmi/products/face/foundation/instant-age-rewind-instant-perfector-4-in-1-glow-makeup/new-images/maybelline-instant-age-rewind-perfector-4-in-1-glow-make-up-02-packshot.jpg?rev=390e8ef3a5e241b695a1a005afd0cd9b&cx=0.47&cy=0.56&cw=750&ch=1124&hash=73AE66E0D03640472B36526236941934,https://www.maybelline.com/face-makeup/foundation-makeup/instant-age-rewind-instant-perfector-4-in-1-glow-makeup?variant=Medium
Instant Age Rewind Perfector®,maybelline,foundation & cussion,Light,#e6ccb1,"(230, 204, 177)",autumn soft,73.49105858715772,"[222.0, 193.0, 182.0]",spring clear,26.50894141284228,"[193.0, 190.0, 184.0]",fair_light,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/master/dmi/products/face/foundation/instant-age-rewind-instant-perfector-4-in-1-glow-makeup/new-images/maybelline-instant-age-rewind-perfector-4-in-1-glow-make-up-02-packshot.jpg?rev=390e8ef3a5e241b695a1a005afd0cd9b&cx=0.47&cy=0.56&cw=750&ch=1124&hash=73AE66E0D03640472B36526236941934,https://www.maybelline.com/face-makeup/foundation-makeup/instant-age-rewind-instant-perfector-4-in-1-glow-makeup?variant=Medium
Instant Age Rewind Perfector®,maybelline,foundation & cussion,Medium,#d5976e,"(213, 151, 110)",autumn warm,73.70142126512843,"[217.0, 159.0, 113.0]",autumn soft,26.29857873487158,"[224.0, 134.0, 127.0]",medium_tan,Cluster 6,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/master/dmi/products/face/foundation/instant-age-rewind-instant-perfector-4-in-1-glow-makeup/new-images/maybelline-instant-age-rewind-perfector-4-in-1-glow-make-up-02-packshot.jpg?rev=390e8ef3a5e241b695a1a005afd0cd9b&cx=0.47&cy=0.56&cw=750&ch=1124&hash=73AE66E0D03640472B36526236941934,https://www.maybelline.com/face-makeup/foundation-makeup/instant-age-rewind-instant-perfector-4-in-1-glow-makeup?variant=Medium
Instant Age Rewind Perfector®,maybelline,foundation & cussion,Medium Deep,#b86840,"(184, 104, 64)",autumn soft,56.60729006642662,"[167.0, 85.0, 47.0]",autumn warm,43.39270993357339,"[218.0, 103.0, 85.0]",dark_deep,Cluster 9,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/master/dmi/products/face/foundation/instant-age-rewind-instant-perfector-4-in-1-glow-makeup/new-images/maybelline-instant-age-rewind-perfector-4-in-1-glow-make-up-02-packshot.jpg?rev=390e8ef3a5e241b695a1a005afd0cd9b&cx=0.47&cy=0.56&cw=750&ch=1124&hash=73AE66E0D03640472B36526236941934,https://www.maybelline.com/face-makeup/foundation-makeup/instant-age-rewind-instant-perfector-4-in-1-glow-makeup?variant=Medium
Instant Age Rewind Perfector®,maybelline,foundation & cussion,Deep,#603518,"(96, 53, 24)",autumn deep,82.106537565757,"[95.0, 46.0, 22.0]",autumn deep,17.893462434243,"[89.0, 61.0, 56.0]",dark_deep,Cluster 11,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/master/dmi/products/face/foundation/instant-age-rewind-instant-perfector-4-in-1-glow-makeup/new-images/maybelline-instant-age-rewind-perfector-4-in-1-glow-make-up-02-packshot.jpg?rev=390e8ef3a5e241b695a1a005afd0cd9b&cx=0.47&cy=0.56&cw=750&ch=1124&hash=73AE66E0D03640472B36526236941934,https://www.maybelline.com/face-makeup/foundation-makeup/instant-age-rewind-instant-perfector-4-in-1-glow-makeup?variant=Medium
Instant Age Rewind Perfector®,maybelline,foundation & cussion,Fair Light Cool,#f6ceb1,"(246, 206, 177)",autumn soft,57.18848550177604,"[222.0, 193.0, 182.0]",spring light,42.81151449822396,"[253.0, 171.0, 187.0]",fair_light,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/master/dmi/products/face/foundation/instant-age-rewind-instant-perfector-4-in-1-glow-makeup/new-images/maybelline-instant-age-rewind-perfector-4-in-1-glow-make-up-02-packshot.jpg?rev=390e8ef3a5e241b695a1a005afd0cd9b&cx=0.47&cy=0.56&cw=750&ch=1124&hash=73AE66E0D03640472B36526236941934,https://www.maybelline.com/face-makeup/foundation-makeup/instant-age-rewind-instant-perfector-4-in-1-glow-makeup?variant=Medium
Instant Age Rewind Perfector®,maybelline,foundation & cussion,Light Medium,#e2bd8f,"(226, 189, 143)",spring light,55.24768824193765,"[255.0, 176.0, 146.0]",autumn soft,44.75231175806237,"[222.0, 193.0, 182.0]",medium_tan,Cluster 4,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/master/dmi/products/face/foundation/instant-age-rewind-instant-perfector-4-in-1-glow-makeup/new-images/maybelline-instant-age-rewind-perfector-4-in-1-glow-make-up-02-packshot.jpg?rev=390e8ef3a5e241b695a1a005afd0cd9b&cx=0.47&cy=0.56&cw=750&ch=1124&hash=73AE66E0D03640472B36526236941934,https://www.maybelline.com/face-makeup/foundation-makeup/instant-age-rewind-instant-perfector-4-in-1-glow-makeup?variant=Medium
Instant Age Rewind Perfector®,maybelline,foundation & cussion,Medium Deep Warm,#c78d57,"(199, 141, 87)",spring warm,53.32949752639549,"[225.0, 128.0, 74.0]",autumn warm,46.67050247360452,"[217.0, 159.0, 113.0]",medium_tan,Cluster 8,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/master/dmi/products/face/foundation/instant-age-rewind-instant-perfector-4-in-1-glow-makeup/new-images/maybelline-instant-age-rewind-perfector-4-in-1-glow-make-up-02-packshot.jpg?rev=390e8ef3a5e241b695a1a005afd0cd9b&cx=0.47&cy=0.56&cw=750&ch=1124&hash=73AE66E0D03640472B36526236941934,https://www.maybelline.com/face-makeup/foundation-makeup/instant-age-rewind-instant-perfector-4-in-1-glow-makeup?variant=Medium
Fit Me® Matte + Poreless Primer,maybelline,lip,Clear,#eae2d8,"(234, 226, 216)",spring light,58.35390265191752,"[239.0, 239.0, 234.0]",summer light,41.64609734808248,"[206.0, 218.0, 229.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/primer/fit-me-matte-poreless-primer/maybellinefacefitmemattifyingprimer0matteporeless041554584431av11new01760x1130badge.jpg?rev=2856281fab11427aac6116d5773dea11&cx=0&cy=0&cw=760&ch=1130&hash=616C6EBB21D685069F0F439AE4E39173,https://www.maybelline.com/face-makeup/primer/fit-me-matte-poreless-primer?variant=Clear
Lasting Fix® Banana Powder,maybelline,powder,Banana,#f7e8c1,"(247, 232, 193)",summer soft,60.90898777413002,"[255.0, 246.0, 183.0]",spring light,39.09101222586997,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/lasting-fix-banana-powder-loose-setting-powder-makeup/maybelline-lasting-fix-banana-powder-041554586480.jpg?rev=8a0c89feac664a57b5164eb7bb83e3fe&cx=0&cy=0&cw=760&ch=1130&hash=D8C6DF348FFA8B7B414590CBD01BABC9,https://www.maybelline.com/face-makeup/powder/lasting-fix-banana-powder-loose-setting-powder-makeup?variant=Banana
Fit Me® Concealer,maybelline,face,Cool Ivory,#f3ebe4,"(243, 235, 228)",spring light,69.22303103099954,"[239.0, 239.0, 234.0]",winter cool,30.77696896900047,"[255.0, 233.0, 242.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F08,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Ivory,#d9b9a0,"(217, 185, 160)",autumn soft,58.90208733720803,"[222.0, 193.0, 182.0]",spring clear,41.09791266279197,"[193.0, 190.0, 184.0]",medium_tan,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F09,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Fair,#FFDDC3,"(255, 221, 195)",summer soft,55.95388972614506,"[255.0, 246.0, 183.0]",spring light,44.04611027385494,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F10,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Vanilla,#e3caaa,"(227, 202, 170)",autumn soft,70.98271315755808,"[222.0, 193.0, 182.0]",spring clear,29.01728684244191,"[193.0, 190.0, 184.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F11,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Light,#FFDEB8,"(255, 222, 184)",summer soft,52.14339276000439,"[255.0, 246.0, 183.0]",spring light,47.85660723999562,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F12,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Sand,#F5CCA6,"(245, 204, 166)",autumn soft,54.34769463741349,"[222.0, 193.0, 182.0]",spring light,45.65230536258652,"[255.0, 176.0, 146.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F13,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Wheat,#dac8a2,"(218, 200, 162)",autumn soft,61.72177814626814,"[222.0, 193.0, 182.0]",spring clear,38.27822185373186,"[193.0, 190.0, 184.0]",fair_light,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F14,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Medium,#FACFA0,"(250, 207, 160)",spring light,50.36475471700762,"[255.0, 176.0, 146.0]",spring light,49.63524528299239,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F15,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Honey,#a5754c,"(165, 117, 76)",summer light,51.83277796192858,"[164.0, 104.0, 114.0]",autumn soft,48.16722203807144,"[167.0, 85.0, 47.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F16,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Deep,#D9A586,"(217, 165, 134)",autumn warm,59.83949699230353,"[217.0, 159.0, 113.0]",autumn soft,40.16050300769647,"[224.0, 134.0, 127.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F17,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Caramel,#bd8459,"(189, 132, 89)",summer soft,50.46392330215539,"[197.0, 121.0, 125.0]",spring warm,49.53607669784461,"[225.0, 128.0, 74.0]",dark_deep,Cluster 4,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F18,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Tan,#976945,"(151, 105, 69)",autumn soft,58.1169680816638,"[167.0, 85.0, 47.0]",summer light,41.88303191833619,"[164.0, 104.0, 114.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F19,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Cafe,#C28F65,"(194, 143, 101)",autumn warm,51.75390724066688,"[217.0, 159.0, 113.0]",summer soft,48.24609275933312,"[197.0, 121.0, 125.0]",medium_tan,Cluster 4,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F20,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Hazelnut,#81573f,"(129, 87, 63)",autumn warm,51.65550942001852,"[133.0, 67.0, 35.0]",autumn deep,48.34449057998148,"[101.0, 106.0, 78.0]",dark_deep,Cluster 9,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F21,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Walnut,#ab7641,"(171, 118, 65)",autumn soft,57.64060632830182,"[167.0, 85.0, 47.0]",summer light,42.35939367169819,"[164.0, 104.0, 114.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F22,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Cocoa,#7c5642,"(124, 86, 66)",autumn deep,50.0,"[101.0, 106.0, 78.0]",autumn soft,50.0,"[101.0, 106.0, 78.0]",dark_deep,Cluster 9,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F23,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Coffee,#895736,"(137, 87, 54)",autumn warm,52.54996769365321,"[133.0, 67.0, 35.0]",autumn soft,47.45003230634678,"[167.0, 85.0, 47.0]",dark_deep,Cluster 9,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F24,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Fit Me® Concealer,maybelline,face,Dark Coffee,#7c583a,"(124, 88, 58)",autumn warm,52.19606852790717,"[133.0, 67.0, 35.0]",autumn deep,47.80393147209283,"[101.0, 106.0, 78.0]",dark_deep,Cluster 9,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/fit-me-concealer/maybelline-fit-me-concealer-15-light-041554247718-c.jpg?rev=381f5bd7ffa44d9d9bdb2a6ec0f2d3a9&cx=0&cy=0&cw=760&ch=1138&hash=5668095687987DDAB55FCD5A1C709F25,https://www.maybelline.com/face-makeup/concealer/fit-me-concealer?variant=Light
Cheek Heat®,maybelline,cheek,Pink Scorch,#ECA8D9,"(236, 168, 217)",spring clear,53.69406102762506,"[255.0, 191.0, 218.0]",spring light,46.30593897237492,"[253.0, 171.0, 187.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/blush-bronzer/cheek-heat-gel-cream-blush-face-makeup/primary-packshot-update-2021/maybelline_cheek_heat-rose-flush-041554578195_cf_av50_760x1130.jpg?rev=b0651029cb9d424cbc4fa3815a05d159&cx=0&cy=0&cw=760&ch=1130&hash=5C14D1972D4B553657E578FAD8BD8006,https://www.maybelline.com/face-makeup/blush-and-bronzer/cheek-heat-gel-cream-blush-face-makeup?variant=Rose+Flush
Cheek Heat®,maybelline,cheek,Nude Burn,#CD5C65,"(205, 92, 101)",autumn warm,60.46372372384838,"[218.0, 103.0, 85.0]",summer soft,39.53627627615163,"[177.0, 89.0, 123.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/blush-bronzer/cheek-heat-gel-cream-blush-face-makeup/primary-packshot-update-2021/maybelline_cheek_heat-rose-flush-041554578195_cf_av50_760x1130.jpg?rev=b0651029cb9d424cbc4fa3815a05d159&cx=0&cy=0&cw=760&ch=1130&hash=5C14D1972D4B553657E578FAD8BD8007,https://www.maybelline.com/face-makeup/blush-and-bronzer/cheek-heat-gel-cream-blush-face-makeup?variant=Rose+Flush
Cheek Heat®,maybelline,cheek,Rose Flush,#F75B80,"(247, 91, 128)",spring light,66.23355651243854,"[253.0, 107.0, 122.0]",summer soft,33.76644348756146,"[228.0, 106.0, 154.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/blush-bronzer/cheek-heat-gel-cream-blush-face-makeup/primary-packshot-update-2021/maybelline_cheek_heat-rose-flush-041554578195_cf_av50_760x1130.jpg?rev=b0651029cb9d424cbc4fa3815a05d159&cx=0&cy=0&cw=760&ch=1130&hash=5C14D1972D4B553657E578FAD8BD8008,https://www.maybelline.com/face-makeup/blush-and-bronzer/cheek-heat-gel-cream-blush-face-makeup?variant=Rose+Flush
Cheek Heat®,maybelline,cheek,Fuchsia Spark,#E52763,"(229, 39, 99)",summer cool ,52.70935382167714,"[208.0, 49.0, 79.0]",winter deep,47.29064617832286,"[198.0, 31.0, 87.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/blush-bronzer/cheek-heat-gel-cream-blush-face-makeup/primary-packshot-update-2021/maybelline_cheek_heat-rose-flush-041554578195_cf_av50_760x1130.jpg?rev=b0651029cb9d424cbc4fa3815a05d159&cx=0&cy=0&cw=760&ch=1130&hash=5C14D1972D4B553657E578FAD8BD8009,https://www.maybelline.com/face-makeup/blush-and-bronzer/cheek-heat-gel-cream-blush-face-makeup?variant=Rose+Flush
Cheek Heat®,maybelline,cheek,Coral Ember,#F1706C,"(241, 112, 108)",spring light,60.12710991808569,"[253.0, 107.0, 122.0]",spring warm,39.87289008191431,"[251.0, 95.0, 87.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/blush-bronzer/cheek-heat-gel-cream-blush-face-makeup/primary-packshot-update-2021/maybelline_cheek_heat-rose-flush-041554578195_cf_av50_760x1130.jpg?rev=b0651029cb9d424cbc4fa3815a05d159&cx=0&cy=0&cw=760&ch=1130&hash=5C14D1972D4B553657E578FAD8BD8010,https://www.maybelline.com/face-makeup/blush-and-bronzer/cheek-heat-gel-cream-blush-face-makeup?variant=Rose+Flush
Cheek Heat®,maybelline,cheek,Berry Flame,#DC3B83,"(220, 59, 131)",winter deep,71.04562388183894,"[205.0, 52.0, 135.0]",winter clear,28.95437611816107,"[255.0, 48.0, 151.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/blush-bronzer/cheek-heat-gel-cream-blush-face-makeup/primary-packshot-update-2021/maybelline_cheek_heat-rose-flush-041554578195_cf_av50_760x1130.jpg?rev=b0651029cb9d424cbc4fa3815a05d159&cx=0&cy=0&cw=760&ch=1130&hash=5C14D1972D4B553657E578FAD8BD8011,https://www.maybelline.com/face-makeup/blush-and-bronzer/cheek-heat-gel-cream-blush-face-makeup?variant=Rose+Flush
Dream Radiant Liquid®,maybelline,foundation & cussion,Fair Porcelain,#fff5e7,"(255, 245, 231)",winter cool,51.59171746150497,"[255.0, 233.0, 242.0]",spring light,48.40828253849504,"[239.0, 239.0, 234.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/foundation/dream-radiant-liquid-medium-coverage-hydrating-foundation/maybelline-foundation-dream-radiant-liquid-nude-beige-041554579109-c.jpg?rev=8aff366ff7ec4bb5b1302b6df10ae190&cx=0&cy=0&cw=760&ch=1130&hash=857C851150147C7829303FE3993AFA7B,https://www.maybelline.com/face-makeup/foundation-makeup/dream-radiant-liquid-medium-coverage-hydrating-foundation?variant=Nude+Beige
Dream Radiant Liquid®,maybelline,foundation & cussion,Fair Ivory,#fdead8,"(253, 234, 216)",spring light,52.7818307273951,"[239.0, 239.0, 234.0]",winter cool,47.2181692726049,"[255.0, 233.0, 242.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/foundation/dream-radiant-liquid-medium-coverage-hydrating-foundation/maybelline-foundation-dream-radiant-liquid-nude-beige-041554579109-c.jpg?rev=8aff366ff7ec4bb5b1302b6df10ae190&cx=0&cy=0&cw=760&ch=1130&hash=857C851150147C7829303FE3993AFA7B,https://www.maybelline.com/face-makeup/foundation-makeup/dream-radiant-liquid-medium-coverage-hydrating-foundation?variant=Nude+Beige
Dream Radiant Liquid®,maybelline,foundation & cussion,Porcelain Ivory,#fae2cf,"(250, 226, 207)",summer soft,50.22277669965467,"[255.0, 246.0, 183.0]",spring light,49.77722330034533,"[239.0, 239.0, 234.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/foundation/dream-radiant-liquid-medium-coverage-hydrating-foundation/maybelline-foundation-dream-radiant-liquid-nude-beige-041554579109-c.jpg?rev=8aff366ff7ec4bb5b1302b6df10ae190&cx=0&cy=0&cw=760&ch=1130&hash=857C851150147C7829303FE3993AFA7B,https://www.maybelline.com/face-makeup/foundation-makeup/dream-radiant-liquid-medium-coverage-hydrating-foundation?variant=Nude+Beige
Dream Radiant Liquid®,maybelline,foundation & cussion,Classic Ivory,#f0d1b5,"(240, 209, 181)",autumn soft,61.431625720085,"[222.0, 193.0, 182.0]",spring light,38.568374279915,"[255.0, 241.0, 166.0]",fair_light,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/foundation/dream-radiant-liquid-medium-coverage-hydrating-foundation/maybelline-foundation-dream-radiant-liquid-nude-beige-041554579109-c.jpg?rev=8aff366ff7ec4bb5b1302b6df10ae190&cx=0&cy=0&cw=760&ch=1130&hash=857C851150147C7829303FE3993AFA7B,https://www.maybelline.com/face-makeup/foundation-makeup/dream-radiant-liquid-medium-coverage-hydrating-foundation?variant=Nude+Beige
Dream Radiant Liquid®,maybelline,foundation & cussion,Ivory Beige,#fcdbc5,"(252, 219, 197)",summer soft,53.47613027912935,"[255.0, 246.0, 183.0]",spring clear,46.52386972087065,"[255.0, 191.0, 218.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/foundation/dream-radiant-liquid-medium-coverage-hydrating-foundation/maybelline-foundation-dream-radiant-liquid-nude-beige-041554579109-c.jpg?rev=8aff366ff7ec4bb5b1302b6df10ae190&cx=0&cy=0&cw=760&ch=1130&hash=857C851150147C7829303FE3993AFA7B,https://www.maybelline.com/face-makeup/foundation-makeup/dream-radiant-liquid-medium-coverage-hydrating-foundation?variant=Nude+Beige
